VentaID;Marca;Modelo;PrecioAuto
193881;mazda;mazda 3;17000
193888;toyota;hiace;19200
193889;toyota;hiace;17000
193916;hyundai;santa fe;29000
193949;hyundai;new elantra;19200
193953;honda;cr-v;17000
193989;toyota;rush;19200
194000;toyota;hiace;21400
194029;toyota;hiace;14500
194036;hino;dutro dsl;17000
194052;toyota;hilux srv;29000
194087;hyundai;santa fe;29000
194107;toyota;hilux srv;19200
194109;toyota;hilux srv;21400
194125;toyota;hilux srv;14500
194126;toyota;hilux srv;26000
194140;toyota;rav 4;29000
194151;toyota;yaris;14500
194156;toyota;hilux srv;19200
194157;jac;j2;14500
194175;toyota;yaris;14500
194192;mazda;cx-9;17000
194199;hyundai;accent;14500
194245;hyundai;new tucson;23800
194252;kia;rio;14500
194255;hyundai;accent;14500
194267;toyota;yaris;17000
194291;toyota;yaris xli;14500
194293;hyundai;santa fe;17000
194334;toyota;hilux srv;26000
194355;ford;ecosport;17000
194414;toyota;yaris xli;17000
194417;toyota;yaris xli;17000
194424;hyundai;new elantra;17000
194428;toyota;rush;21400
194435;toyota;rav 4;14500
194447;mitsubishi;l200;29000
194464;toyota;yaris;14500
194527;toyota;hiace;14500
194545;hyundai;veloster;29000
194566;volkswagen;amarok;17000
194576;kia;rio;14500
194584;toyota;yaris;14500
194591;mazda;cx5;21400
194621;toyota;rush;21400
194665;mitsubishi;l200;14500
194668;toyota;hilux srv;23800
194675;hyundai;accent;14500
194691;hyundai;new elantra;17000
194715;subaru;impreza;21400
194771;toyota;yaris;14500
194786;toyota;hilux srv;17000
194798;toyota;rav 4;29000
194803;hyundai;accent;14500
194828;toyota;corolla;19200
194842;toyota;rush;23800
194871;hyundai;pick up;29000
194920;toyota;hilux;19200
194988;hyundai;accent;14500
194992;suzuki;ciaz;17000
194995;hyundai;h-1 mbus;29000
195004;toyota;avanza 1.5;17000
195014;suzuki;ciaz;14500
195021;hyundai;creta;23800
195025;toyota;etios;14500
195027;ford;f-150;26000
195029;ford;f-150;29000
195030;mazda;cx5;19200
195034;toyota;hilux sr;14500
195038;toyota;hilux sr;21400
195042;kia;sportage;23800
195045;mitsubishi;l200;14500
195061;mitsubishi;l200;17000
195122;hyundai;county;21400
195124;kia;rio;17000
195149;toyota;avanza 1.5;19200
195154;mitsubishi;montero sport;26000
195166;toyota;hilux sr;14500
195187;kia;cerato;17000
195195;toyota;yaris;14500
195233;king long;kingwin dk4;29000
195236;kia;sportage;21400
195256;hilux;srv;21400
195257;hilux;srv;21400
195266;kia;rio;14500
195270;toyota;corolla;17000
195279;toyota;rush;21400
195294;toyota;hilux srv;21400
195295;toyota;hilux;29000
195304;hyundai;accent;19200
195310;suzuki;vitara;17000
195323;foton;k1;26000
195326;toyota;etios;14500
195333;hyundai;accent;14500
195338;mitsubishi;eclipse cross;29000
195346;toyota;hilux sr;26000
195347;toyota;yaris;14500
195385;hyundai;new tucson;26000
195396;toyota;hilux srv;19200
195430;toyota;hilux;14500
195436;toyota;hilux;19200
195472;jac;j4;17000
195500;renault;master;21400
195533;toyota;rush;21400
123490;suzuki;vitara;17400
123606;suzuki;grand nomade;12500
123678;mazda;mazda 3;19200
123698;suzuki;vitara;12500
123757;mazda;mazda 2;12500
123832;suzuki;ertiga;15000
123836;mazda;mazda 3;15000
123849;suzuki;sx-4;16200
123915;mazda;mazda 2;12500
123973;suzuki;apv gl;16200
123975;mazda;cx-9;21600
124129;mazda;cx-9;13800
124134;mazda;cx-9;13800
124151;suzuki;ertiga;16200
124372;suzuki;ciaz;12500
124512;suzuki;ciaz;12500
124656;mazda;mazda 3;17400
124741;suzuki;ciaz;12500
124837;suzuki;ciaz;13800
124841;mazda;cx-9;25000
124866;mazda;mazda 3;17400
124979;foton;bj1049;19200
125149;mazda;cx-9;12500
125199;suzuki;grand nomade;25000
125205;suzuki;vitara;12500
125207;mazda;cx-9;21600
125282;mazda;cx-9;25000
125358;mazda;mazda 2;16200
125359;suzuki;vitara;19200
125478;mazda;mazda 3;25000
125523;suzuki;swift;12500
125527;mazda;mazda 2;15000
125555;suzuki;ciaz;15000
125562;mazda;cx5;15000
125589;suzuki;vitara;17400
125608;mazda;mazda 2;16200
125649;suzuki;swift;12500
125662;mazda;mazda 2;12500
125784;mazda;cx-9;25000
125945;suzuki;ertiga;16200
126139;suzuki;ciaz;16200
126142;mazda;mazda 3;17400
126169;mazda;mazda 2;15000
126204;mazda;mazda 2;12500
126241;suzuki;grand nomade;21600
126264;suzuki;vitara;19200
126266;suzuki;ciaz;13800
126274;suzuki;swift;12500
126318;suzuki;vitara;17400
126672;suzuki;ciaz;12500
126857;suzuki;swift;12500
127044;mazda;mazda 2;12500
127147;suzuki;swift;12500
127229;mazda;mazda 2;12500
127234;suzuki;ciaz;16200
127337;suzuki;vitara;19200
127498;mazda;mazda 2;13800
127548;suzuki;vitara;19200
127770;suzuki;vitara;17400
127773;suzuki;ciaz;12500
127812;suzuki;vitara;21600
128004;mazda;mazda 2;13800
128010;mazda;mazda 3;19200
128085;mazda;mazda 3;12500
128237;suzuki;vitara;15000
128374;mazda;mazda 2;12500
128590;mazda;mazda 3;16200
128609;mazda;bt-50;12500
128623;mazda;mazda 2;16200
128626;changan;grand van turismo;13800
128734;mazda;cx5;13800
128772;mazda;mazda 2;16200
128780;suzuki;apv gl;12500
128832;mazda;cx5;21600
128846;mazda;mazda 2;12500
128847;foton;bj1049;13800
129016;suzuki;swift;12500
129080;suzuki;vitara;21600
129179;mazda;mazda 3;12500
129203;mazda;mazda 3;19200
129230;mazda;mazda 3;12500
129248;suzuki;apv furgon;15000
129364;suzuki;vitara;16200
129536;mazda;mazda 3;15000
129579;mazda;cx3;19200
129581;mazda;mazda 2;16200
129635;mazda;cx3;21600
129715;mazda;mazda 2;13800
129722;suzuki;ertiga;17400
129770;suzuki;ciaz;15000
129806;mazda;mazda 2;12500
129852;mazda;cx5;13800
129904;suzuki;vitara;21600
130010;suzuki;vitara;13800
130179;mazda;mazda 2;12500
130206;mazda;mazda 2;25000
130250;mazda;mazda 2;12500
130359;suzuki;ciaz;19200
130374;suzuki;ciaz;15000
130451;suzuki;vitara;17400
130547;mazda;mazda 3;17400
130641;suzuki;swift;12500
130673;suzuki;swift;12500
130731;suzuki;vitara;19200
130772;suzuki;ciaz;15000
130932;mazda;cx5;25000
130943;mazda;mazda 2;15000
131204;suzuki;vitara;19200
131341;mazda;bt-50;30000
131373;mazda;mazda 2;12500
131443;suzuki;swift;12500
131483;suzuki;swift;12500
131515;suzuki;ertiga;12500
131611;mazda;mazda 2;12500
131830;suzuki;ciaz;13800
131898;suzuki;ciaz;15000
132021;mazda;cx5;19200
132073;mazda;mazda 2;12500
132126;mazda;mazda 2;12500
132163;mazda;mazda 3;19200
132180;suzuki;grand nomade;19200
132196;mazda;mazda 2;16200
132309;mazda;cx5;25000
132347;mazda;mazda 2;15000
132431;mazda;mazda 2;17400
132432;suzuki;ertiga;15000
132444;mazda;mazda 3;15000
132468;suzuki;vitara;19200
132493;mazda;cx5;25000
132494;suzuki;swift;12500
132507;great wall;great wall m4;13800
132516;mazda;bt-50;12500
132561;mazda;cx3;21600
132613;mazda;mazda 2;15000
132731;great wall;great wall h3;15000
132801;mazda;cx3;21600
132834;great wall;voleex c30;12500
132845;mazda;mazda 2;12500
132967;suzuki;ciaz;15000
133072;mazda;cx5;19200
133263;mazda;mazda 2;12500
133308;hyundai;accent;15000
133318;mazda;cx3;19200
133390;haval;haval h2;12500
133400;mazda;mazda 2;12500
133434;mazda;mazda 2;15000
133577;suzuki;swift;12500
133609;mazda;mazda 3;19200
133611;mazda;mazda 3;17400
133689;suzuki;swift;12500
133788;mazda;mazda 3;16200
133897;mazda;mazda 2;12500
133931;suzuki;vitara;12500
134012;mazda;mazda 3;17400
134053;suzuki;swift;12500
134075;suzuki;vitara;19200
134130;mazda;mazda 2;12500
134308;suzuki;ciaz;13800
134442;mazda;bt-50;25000
134656;suzuki;ciaz;16200
134770;mazda;mazda 2;12500
134810;suzuki;swift;12500
134848;mazda;cx3;19200
134933;great wall;great wall h3;16200
135018;mazda;cx5;25000
135300;mazda;mazda 2;12500
135469;suzuki;ciaz;15000
135539;mazda;mazda 2;12500
135753;suzuki;vitara;25000
136212;mazda;mazda 3;17400
136215;mazda;cx5;25000
136668;mazda;bt-50;12500
136816;mazda;mazda 2;12500
136886;suzuki;ciaz;12500
136937;mazda;mazda 3;19200
136939;suzuki;swift;12500
137058;suzuki;swift;13800
137121;suzuki;swift;12500
137136;suzuki;ertiga;15000
137137;mazda;cx5;13800
137141;suzuki;ertiga;15000
137145;suzuki;vitara;17400
137155;suzuki;ciaz;12500
137162;suzuki;swift;12500
137271;mazda;cx3;12500
137281;foton;view;12500
137381;suzuki;ciaz;12500
137402;mazda;bt-50;12500
137475;mazda;mazda 2;15000
137592;suzuki;ertiga;15000
137615;suzuki;ciaz;12500
137718;mazda;mazda 3;15000
137723;mazda;cx5;21600
137735;suzuki;vitara;12500
137737;changan;new van;12500
137740;mazda;mazda 2;13800
137897;suzuki;ciaz;13800
138052;mazda;mazda 2;12500
138102;suzuki;ciaz;12500
138117;foton;view;15000
138196;suzuki;apv gl;17400
138222;suzuki;ciaz;12500
138251;mazda;cx3;21600
138357;great wall;voleex c30;12500
138360;mazda;mazda 2;16200
138371;suzuki;ertiga;15000
138372;suzuki;ciaz;15000
138417;suzuki;ertiga;15000
138448;mazda;cx3;16200
138461;suzuki;ciaz;15000
138495;suzuki;swift;12500
138499;mazda;cx3;17400
138540;suzuki;swift;12500
138575;mazda;cx-9;12500
138650;suzuki;ciaz;13800
138655;suzuki;ciaz;15000
138680;suzuki;vitara;21600
138735;mazda;mazda 3;17400
138935;suzuki;ciaz;12500
138937;mazda;mazda 2;12500
139012;jac;refine;17400
139193;suzuki;ertiga;15000
139227;mazda;mazda 3;17400
139328;mazda;mazda 2;13800
139377;mazda;mazda 3;19200
139384;mazda;mazda 3;16200
139454;suzuki;ciaz;12500
139480;jac;refine;17400
139490;suzuki;vitara;19200
139491;mazda;mazda 2;15000
139540;mazda;mazda 2;13800
139727;mazda;mazda 3;16200
139765;suzuki;ertiga;13800
139808;mazda;cx3;19200
139826;mazda;mazda 3;16200
139836;mazda;mazda 6;25000
139851;mazda;mazda 2;15000
139853;mazda;mazda 2;12500
140068;suzuki;ertiga;15000
140096;great wall;voleex c30;12500
140116;suzuki;apv furgon;19200
140123;foton;bj 5041;16200
140126;mazda;mazda 3;19200
140152;mazda;mazda 3;17400
140171;mazda;cx5;25000
140251;mazda;cx-9;15000
140252;mazda;cx-9;15000
140342;mazda;mazda 3;16200
140354;suzuki;ertiga;15000
140497;mazda;mazda 3;15000
140500;mazda;mazda 2;12500
140518;mazda;mazda 2;12500
140585;mazda;mazda 3;21600
140586;jac;j6;13800
140587;suzuki;ciaz;13800
140588;mazda;mazda 2;13800
140594;mazda;cx3;21600
140608;mazda;mazda 3;16200
140653;mazda;mazda 3;13800
140747;mazda;mazda 3;19200
140797;mazda;mazda 2;12500
140910;suzuki;swift;12500
140915;suzuki;ertiga;15000
140916;mazda;cx-9;15000
140917;mazda;cx-9;15000
140933;suzuki;celerio;12500
141048;jac;refine;12500
141138;suzuki;ertiga;17400
141145;suzuki;ertiga;15000
141181;mazda;mazda 3;19200
141444;suzuki;ciaz;13800
141520;mazda;mazda 3;17400
141569;mazda;bt-50;12500
141778;mazda;mazda 2;15000
141786;suzuki;vitara;19200
141821;suzuki;swift;12500
141980;suzuki;apv furgon;17400
141990;mazda;cx5;19200
142001;foton;aumark;16200
142055;haval;haval h2;17400
142087;changan;cs 75;15000
142165;foton;k1;13800
142364;suzuki;ertiga;17400
142449;mazda;mazda 3;17400
142474;suzuki;ertiga;12500
142483;mazda;mazda 3;16200
142527;suzuki;apv gl;17400
142545;suzuki;baleno;15000
142640;suzuki;vitara;19200
142667;mazda;mazda 2;13800
142683;suzuki;ciaz;15000
142735;suzuki;swift;12500
142745;jac;refine;12500
142769;mazda;cx3;15000
142828;suzuki;ertiga;16200
142841;jac;s3;12500
142886;jac;refine;13800
142957;mazda;mazda 2;12500
142998;mazda;mazda 3;17400
143072;suzuki;ciaz;12500
143099;suzuki;apv gl;17400
143151;mazda;mazda 2;16200
143182;mazda;mazda 3;19200
143233;suzuki;ciaz;12500
143308;mazda;cx5;15000
143314;suzuki;apv gl;15000
143319;mazda;mazda 3;17400
143451;mazda;mazda 2;12500
143506;suzuki;swift;12500
143744;mazda;mazda 3;21600
143762;mitsubishi;l200;30000
143764;suzuki;ertiga;15000
143801;mazda;mazda 2;12500
143807;mazda;mazda 2;12500
143813;mazda;mazda 2;12500
143891;suzuki;ciaz;13800
143948;suzuki;ertiga;17400
144026;mazda;mazda 3;16200
144045;suzuki;swift;12500
144082;suzuki;grand nomade;21600
144119;suzuki;ciaz;13800
144192;mazda;mazda 3;16200
144316;suzuki;ciaz;12500
144354;suzuki;vitara;19200
144415;suzuki;baleno;15000
144482;mazda;mazda 2;13800
144561;mazda;mazda 3;19200
144598;suzuki;vitara;16200
144627;mazda;mazda 2;12500
144745;suzuki;ciaz;16200
144791;suzuki;swift;12500
144888;suzuki;ertiga;15000
144889;suzuki;ciaz;12500
144907;suzuki;ertiga;16200
145008;suzuki;ertiga;15000
145026;suzuki;apv furgon;17400
145030;suzuki;ciaz;12500
145113;suzuki;s-cross;25000
145213;mazda;mazda 3;17400
145227;mazda;cx5;17400
145231;suzuki;baleno;15000
145251;mazda;mazda 3;16200
145268;mazda;mazda 3;12500
145293;suzuki;ertiga;15000
145387;mazda;cx5;21600
145432;mazda;cx5;25000
145441;suzuki;ciaz;16200
145479;suzuki;ertiga;16200
145480;mazda;cx-9;25000
145481;mazda;cx-9;15000
145617;suzuki;baleno;12500
145665;suzuki;grand vitara;17400
145698;mazda;cx3;15000
145735;mazda;mazda 3;17400
145736;suzuki;ciaz;13800
145861;suzuki;ignis;12500
145905;suzuki;vitara;16200
145912;mazda;mazda 2;15000
145940;suzuki;swift;12500
146021;mazda;mazda 3;17400
146103;suzuki;ignis;16200
146112;mazda;cx5;15000
146113;mazda;cx5;15000
146209;mazda;mazda 3;19200
146230;changan;grand van turismo;12500
146269;mazda;mazda 3;21600
146289;mazda;cx-9;16200
146293;mazda;cx-9;16200
146370;mazda;mazda 3;17400
146472;suzuki;ciaz;12500
146506;suzuki;ertiga;15000
146547;suzuki;ertiga;15000
146586;suzuki;ertiga;15000
146641;mazda;cx5;25000
146646;jac;refine;17400
146658;suzuki;ertiga;15000
146705;suzuki;swift;12500
146719;suzuki;new vitara;17400
146733;mazda;mazda 3;17400
147102;suzuki;grand vitara;13800
147205;jac;refine;17400
147277;suzuki;new swift;12500
147302;suzuki;ciaz;12500
147432;mazda;bt-50;19200
147461;mazda;mazda 3;17400
147522;suzuki;swift;12500
147600;jac;refine;13800
147672;great wall;voleex c30;12500
147757;suzuki;apv furgon;16200
147809;mazda;cx-9;15000
147968;great wall;voleex c30;12500
147996;mazda;mazda 2;13800
148059;suzuki;s-cross;21600
148191;suzuki;ciaz;15000
148223;mazda;cx5;25000
148339;mazda;mazda 3;17400
148510;mazda;mazda 3;12500
148536;suzuki;ertiga;15000
148858;mazda;cx5;21600
148888;jac;s2;12500
148901;suzuki;ciaz;15000
148904;mazda;mazda 3;16200
148948;mazda;cx-9;17400
148974;mazda;mazda 3;17400
148982;suzuki;s-cross;17400
149166;suzuki;vitara;17400
149215;suzuki;grand nomade;25000
149285;suzuki;apv van;16200
149378;suzuki;ciaz;16200
149429;mazda;cx5;25000
149475;suzuki;swift;12500
149541;mazda;mazda 3;16200
149611;suzuki;ciaz;12500
149684;suzuki;ertiga;15000
149739;mazda;mazda 2;13800
149742;citroen;c3;12500
149748;mazda;cx5;13800
149813;foton;bj 5041;12500
149872;mazda;cx5;25000
150247;suzuki;jimny;13800
150376;suzuki;new vitara;19200
150430;mazda;mazda 3;19200
150592;suzuki;ciaz;12500
150830;suzuki;grand nomade;13800
150996;suzuki;ciaz;13800
151056;suzuki;new vitara;17400
151061;mazda;mazda 3;17400
151101;suzuki;vitara;16200
151104;suzuki;new vitara;15000
151156;mazda;cx5;21600
151157;suzuki;baleno;16200
151163;mazda;cx5;25000
151171;changan;cs 35;13800
151178;suzuki;vitara;16200
151194;suzuki;swift;12500
151228;suzuki;ciaz;15000
151286;suzuki;s-cross;25000
151288;suzuki;swift;13800
151487;suzuki;s-cross;17400
151490;suzuki;swift;12500
151492;mazda;mazda 3;19200
151604;suzuki;ciaz;15000
151643;mazda;mazda 2;15000
151753;suzuki;baleno;17400
151758;suzuki;new vitara;13800
151941;suzuki;swift;12500
151993;suzuki;swift;12500
151996;suzuki;swift;15000
152098;mazda;cx3;21600
152123;suzuki;swift;12500
152291;suzuki;new vitara;12500
152302;mazda;mazda 5;19200
152327;suzuki;s-cross;16200
152355;mazda;mazda 3;16200
152356;mazda;mazda 3;19200
152357;suzuki;ertiga;16200
152369;suzuki;apv van;16200
152378;jac;s3;12500
152516;suzuki;ertiga;15000
152532;suzuki;swift;15000
152541;mazda;cx5;25000
152543;jac;s2;13800
152614;suzuki;ciaz;12500
152682;suzuki;apv van;12500
152697;changan;cs 35;12500
152733;mazda;mazda 3;17400
152763;mazda;mazda 2;17400
152767;suzuki;ciaz;16200
152772;suzuki;new vitara;15000
152830;suzuki;new vitara;17400
153021;citroen;c-elys‚e;12500
153063;suzuki;ertiga;16200
153064;mazda;cx5;25000
153071;suzuki;ertiga;12500
153101;suzuki;baleno;12500
153115;mazda;mazda 3;16200
153142;suzuki;ciaz;15000
153162;suzuki;swift;12500
153274;mazda;cx5;15000
153328;suzuki;ertiga;15000
153351;mazda;mazda 2;13800
153397;suzuki;apv van;17400
153620;suzuki;ertiga;15000
153695;jac;x200;16200
153799;suzuki;ciaz;12500
153825;mazda;cx5;13800
153888;mazda;mazda 2;16200
153911;suzuki;ertiga;15000
154008;mazda;cx5;25000
154087;mazda;cx5;13800
154091;mazda;mazda 2;13800
154110;suzuki;ciaz;15000
154204;mazda;mazda 2;15000
154209;suzuki;ciaz;12500
154227;mazda;mazda 2;13800
154229;mazda;mazda 3;12500
154234;mazda;mazda 2;12500
154314;suzuki;baleno;15000
154345;suzuki;ciaz;12500
154362;suzuki;apv van;17400
154392;mazda;mazda 2;12500
154411;suzuki;new vitara;17400
154535;mazda;mazda 2;12500
154537;mazda;mazda 3;17400
154539;mazda;mazda 2;12500
154708;mazda;mazda 2;16200
154720;jac;sunray;13800
154721;jac;sunray;15000
154843;suzuki;ertiga;17400
154898;suzuki;ciaz;12500
154984;mazda;mazda 2;12500
155000;suzuki;vitara;17400
155157;mazda;mazda 3;19200
155174;changan;grand van turismo;12500
155222;mazda;mazda 2;12500
155297;mazda;mazda 2;17400
155384;suzuki;baleno;12500
155437;mazda;mazda 2;12500
155451;suzuki;vitara;25000
155523;suzuki;baleno;15000
155598;suzuki;swift;12500
155604;changan;cs 75;12500
155606;suzuki;baleno;12500
155636;mazda;mazda 3;17400
155704;jac;j6;13800
155733;suzuki;ciaz;15000
155734;suzuki;apv furgon;15000
155739;mazda;mazda 2;12500
155744;mazda;mazda 3;16200
155748;suzuki;ciaz;13800
155778;suzuki;swift;15000
155849;mazda;cx3;12500
155851;mazda;mazda 5;25000
155957;jac;s3;12500
156047;suzuki;new vitara;19200
156056;suzuki;vitara;17400
156068;mazda;cx-9;16200
156075;suzuki;ciaz;15000
156095;mazda;cx5;21600
156107;suzuki;swift;12500
156250;suzuki;ciaz;13800
156264;suzuki;ciaz;13800
156323;suzuki;ertiga;16200
156326;suzuki;ciaz;15000
156330;mazda;cx5;15000
156511;jac;s3;12500
156539;mazda;mazda 2;12500
156630;suzuki;swift;12500
156634;suzuki;vitara;25000
156910;mazda;mazda 2;13800
156940;mazda;mazda 3;16200
157149;suzuki;swift;12500
157186;mazda;mazda 2;13800
157195;mazda;mazda 2;15000
157196;suzuki;ciaz;15000
157249;suzuki;ertiga;15000
157264;suzuki;grand nomade;17400
157330;mazda;mazda 2;12500
157372;mazda;cx5;17400
157478;foton;view;16200
157521;suzuki;ertiga;12500
157541;suzuki;ertiga;16200
157559;mazda;cx5;21600
157611;mazda;mazda 2;13800
157624;mazda;mazda 2;15000
157800;suzuki;ertiga;12500
157821;suzuki;swift;12500
157828;suzuki;swift;12500
157927;suzuki;ertiga;16200
158042;suzuki;ciaz;13800
158044;suzuki;ciaz;12500
158056;mazda;cx-9;12500
158101;jac;s2;15000
158139;suzuki;baleno;16200
158168;mazda;cx3;19200
158223;suzuki;vitara;19200
158241;suzuki;grand nomade;12500
158285;suzuki;ciaz;12500
158369;suzuki;ciaz;12500
158434;suzuki;ciaz;12500
158472;mazda;mazda 2;13800
158786;suzuki;ciaz;15000
158790;mazda;mazda 3;17400
159016;jac;refine;17400
159030;suzuki;ciaz;13800
159117;suzuki;grand vitara;15000
159281;suzuki;ertiga;15000
159293;mazda;cx3;17400
159294;suzuki;ciaz;12500
159339;mazda;cx5;25000
159383;suzuki;ciaz;13800
159400;suzuki;ertiga;16200
159409;mazda;mazda 3;17400
159411;suzuki;new vitara;19200
159512;mazda;bt-50;25000
159550;mazda;mazda 2;15000
159614;suzuki;ertiga;15000
159725;suzuki;ciaz;12500
159817;mazda;mazda 3;17400
159837;suzuki;baleno;13800
159951;suzuki;vitara;17400
159960;mazda;mazda 2;16200
159977;mazda;mazda 3;16200
160011;jac;j2;12500
160034;suzuki;ertiga;15000
160084;suzuki;ertiga;15000
160089;changan;grand supervan;12500
160090;suzuki;ertiga;12500
160092;mazda;cx5;16200
160097;suzuki;apv van;16200
160102;changan;grand supervan;12500
160150;suzuki;all new swift;13800
160211;suzuki;swift;12500
160225;mazda;cx3;17400
160239;suzuki;apv van;15000
160335;suzuki;new ertiga;12500
160393;changan;grand van turismo;12500
160502;suzuki;ciaz;12500
160511;mazda;cx5;25000
160545;mazda;cx-9;25000
160562;mazda;cx3;19200
160563;mazda;cx5;21600
160624;mazda;mazda 3;17400
160691;mazda;mazda 2;12500
160767;mazda;mazda 2;13800
160825;suzuki;ciaz;15000
160982;suzuki;ciaz;15000
161194;changan;grand van turismo;13800
161198;suzuki;ertiga;15000
161235;jac;s2;12500
161335;mazda;mazda 3;17400
161360;mazda;cx5;25000
161407;mazda;bt-50;12500
161480;mazda;mazda 2;12500
161495;suzuki;new ertiga;16200
161498;suzuki;baleno;13800
161500;suzuki;apv van;16200
161501;suzuki;ciaz;12500
161754;foton;k1;21600
161765;suzuki;ciaz;12500
161785;suzuki;new ertiga;15000
161794;suzuki;baleno;12500
161795;mazda;mazda 3;15000
162181;suzuki;ciaz;13800
162536;suzuki;new vitara;12500
162656;mazda;cx5;25000
162657;mazda;cx5;15000
162684;mazda;mazda 2;15000
162690;mazda;cx3;16200
162697;changan;cx70;15000
162713;mazda;cx3;15000
162720;mazda;cx-9;16500
162877;jac;sunray;30000
162878;mazda;cx3;16500
162880;mazda;mazda 3;16500
162884;suzuki;baleno;16500
162896;suzuki;baleno;12500
162933;suzuki;ertiga;15000
163027;suzuki;grand vitara;23250
163111;great wall;wingle 5;15000
163161;suzuki;baleno;15000
163199;mazda;mx5;19200
163200;mazda;mx5;17400
163382;suzuki;ciaz;15000
163386;mazda;cx5;25000
163407;suzuki;ciaz;15000
163471;suzuki;ciaz;15000
163474;mazda;cx3;16200
163487;suzuki;ciaz;13800
163570;suzuki;new vitara;21600
163571;mazda;bt-50;12500
163599;mazda;mazda 3;15000
163813;mazda;mazda 3;16500
163826;suzuki;ertiga;15000
163854;mazda;mazda 3;15000
164164;suzuki;baleno;15000
164198;mazda;cx5;26200
164240;suzuki;ciaz;15000
164256;mazda;cx5;19500
164364;mazda;cx5;26200
164410;suzuki;new vitara;15000
164551;suzuki;ciaz;15000
164615;suzuki;apv van;15000
164709;mazda;mazda 3;17950
164761;suzuki;new vitara;16500
164784;mazda;cx5;15000
164806;suzuki;swift;15000
164835;suzuki;ertiga;15000
165033;suzuki;ertiga;15000
165081;mazda;mazda 3;16500
165167;jac;sunray;19500
165179;suzuki;baleno;15000
165198;changan;grand supervan;15000
165457;jac;refine;21200
165577;suzuki;new vitara;16500
165608;mazda;mazda 2;15000
165653;mazda;cx3;16500
165718;suzuki;new swift;15000
165880;changan;grand van turismo;15000
165883;suzuki;ciaz;15000
165884;mazda;mazda 3;19500
165935;haval;haval h2;15000
165957;suzuki;ciaz;15000
165979;mazda;mazda 3;15000
165983;suzuki;ertiga;15000
165997;suzuki;ciaz;15000
166042;suzuki;apv van;15000
166104;jac;s3;15000
166195;mazda;cx3;16500
166221;suzuki;ciaz;15000
166477;suzuki;ertiga;15000
166533;suzuki;new swift;15000
166547;mazda;mazda 3;15000
166615;suzuki;apv van;23250
166740;mazda;mazda 3;15000
167032;suzuki;s-cross;16500
167133;suzuki;ertiga;15000
167206;mazda;mazda 3;15000
167272;mazda;mazda 3;15000
167388;suzuki;apv van;16500
167590;mazda;mazda 3;19500
167591;suzuki;apv van;16500
167609;mazda;mazda 2;15000
167733;mazda;mazda 3;19500
167738;mazda;mazda 3;19500
167764;suzuki;ertiga;15000
167816;suzuki;ciaz;17400
167836;mazda;mazda 3;15000
167912;mazda;cx3;21200
167951;mazda;cx5;23250
168178;mazda;mazda 2;15000
168250;suzuki;celerio;23250
168415;changan;cs 75;15000
168456;mazda;cx3;19500
168459;mazda;mazda 3;15000
168475;suzuki;ertiga;16200
168495;mazda;mazda 3;21200
168500;citroen;c4;21200
168661;suzuki;new vitara;17950
168707;jac;s5;16500
168753;mazda;mazda 2;15000
168759;mazda;mazda 2;12500
168762;suzuki;ciaz;13800
168799;mazda;mazda 3;16200
168845;mazda;mazda 3;13800
168974;mazda;mazda 2;15000
169054;suzuki;celerio;15000
169215;suzuki;ciaz;12500
169384;mazda;mazda 3;12500
169447;suzuki;ciaz;13800
169477;suzuki;grand nomade;25000
169585;suzuki;swift;12500
169612;mazda;mazda 2;13800
169623;suzuki;ciaz;13800
169637;mazda;cx5;15000
169638;mazda;mazda 3;17950
169692;suzuki;new vitara;17400
169707;haval;haval h2;17950
169739;suzuki;ertiga;17950
169754;mazda;mazda 3;15000
169808;suzuki;ertiga;15000
169903;mazda;mazda 3;15000
170106;mazda;cx5;26200
170245;changan;cx20;15000
170360;changan;grand van turismo;15000
170441;suzuki;ertiga;15000
170536;suzuki;new vitara;17950
170790;mazda;mazda 3;15000
170825;mazda;mazda 3;15000
170975;suzuki;ertiga;15000
171004;mazda;mazda 3;15000
171016;suzuki;new vitara;15000
171025;mazda;cx5;23250
171031;haval;haval h6;15000
171171;mazda;mazda 3;16500
171277;suzuki;ertiga;16500
171282;suzuki;apv van;15000
171287;suzuki;ertiga;15000
171353;mazda;mazda 2;15000
171448;mazda;cx-9;15000
171471;suzuki;new vitara;17950
171485;mazda;mazda 3;15000
171488;mazda;cx5;15000
171574;mazda;cx3;17950
171588;mazda;cx5;19500
171594;suzuki;all new swift;16500
171734;mazda;mazda 2;15000
171764;mazda;mazda 3;17950
172011;jac;j3;17950
172076;haval;haval h6;17950
172314;suzuki;ertiga;15000
172327;jac;refine;21200
172435;suzuki;ciaz;17950
172568;suzuki;new ertiga;15000
172631;suzuki;s-cross;15000
172643;changan;cx70;15000
172655;suzuki;ertiga;15000
172669;suzuki;ertiga;16500
172719;mazda;mazda 3;15000
172763;suzuki;new vitara;19500
172772;suzuki;baleno;15000
173140;mazda;mazda 3;15000
173199;suzuki;new vitara;21200
173212;jac;s5;15000
173360;suzuki;new ertiga;15000
173378;suzuki;apv van;16500
173504;mazda;mazda 2;15000
173581;mazda;cx3;15000
173687;mazda;cx-9;23250
173728;suzuki;new vitara;15000
173763;suzuki;ertiga;15000
173765;suzuki;ciaz;15000
173870;mazda;mazda 3;15000
